Source DB	GenBank ID	END3	END5	Gene Symbol	Allele	Drug Family	Drug Class	Sub Drug Class	Parent Allele	Parent Allele Family	SNP	Protein ID	Unirprot	Gene Aliases	Organism ID	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES	STRAIN	Plasmid	Bioproject	Biosample
>Lahey	AB985401.1	5557	6483	blaPER	8	Beta-lactam	Class_A_ESBL		PER			BAP39824.1	A0A077LCP2	blaPER-8	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	IOMTU			
>Lahey	HQ713678.1	5757	6683	blaPER	7	Beta-lactam	Class_A_ESBL		PER			AEI54993.1	F8T7L4	blaPER-7 CBE85_18825	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AP2			
>Lahey	AY740681.1	7103	8029	blaPER	3	Beta-lactam	Class_A_ESBL		PER			AAU89132.1	Q5XQD3	blaPER-3	648	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas caviae 				
>Lahey	X93314.1	278	1204	blaPER	2	Beta-lactam	Class_A_ESBL		PER			CAA63714.1	P74842	bla(per-2)	90371	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	JMC			
>Lahey	Z21957.1	285	1211	blaPER	1	Beta-lactam	Class_A_ESBL		PER			CAA79968.1	P37321	per1	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	RNL-1			
>Lahey	GQ396303.1	1	927	blaPER	6	Beta-lactam	Class_A_ESBL		PER			ADD80743.1	D5HSX5	blaPER-6	656	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas allosaccharophila	CAZ2B			
>Lahey	EU748544.1	1	927	blaPER	4	Beta-lactam	Class_A_ESBL		PER			ACE77058.1	B3VI32		585	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	OC13892			
>ARG-Annot	AY971801	1	924	Aph(6)	Ia	Aminoglycoside						AAX82592.1	Q562H6	aph(6)-Ia	1911	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus				
>CARD	X05648	381	1305	APH(6)	Ib	Aminoglycoside						CAA29136.1	P18622	sph	1907	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces glaucescens				
>CARD	Y00459	2824	3748	APH(6)	Ia	Aminoglycoside						CAA68516.1	P08077	aphD sph strA	1911	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus	N2-3-11			
>CARD	X06599	272	1193	blaBcI		Beta-lactam	Class_B_ESBL		Bc			CAA29819.1	P00809	blaY	1396	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	569H9			
>CARD	L20573	297	1218	bcrA		Multi-drug_resistance	Efflux_pump	ATP-Binding_Casette				AAA99504.1	P42332	bcrA	1402	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis				
>CARD	CP004067	43007	43928	APH(2'')	Ig	Aminoglycoside						AGV10818.1										CVM	pN29710-1	PRJNA184035	SAMN02603234
>CARD	EU408349	107	1025	blaLRA	8	Beta-lactam			LRA			ACH58988.1	B5L5V3	blaLRA-8 AKSOIL_0004	506524						uncultured bacterium BLR8			PRJNA28853	
>CARD	X52872	220	1138	blaROB	1	Beta-lactam	Class_A_AmpC		ROB			CAA37052.1	P67919	rob1 bla	75985	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica 	LNPB			
>ARG-Annot	GG774704	686456	687373	Aph7		Aminoglycoside						EFI05284.1	D7ICC9	HMPREF9007_01938	469585	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_14	1_1_14		PRJNA38765	SAMN02463759
>CARD	AJ698325	14502	15417	blaTLA	2	Beta-lactam	Class_A_ESBL		TLA			CAG27800.1	Q5W3A6	bla(Tla-2)	77133						uncultured bacterium		pRSB101		
>Lahey	S46063.1	122	1036	blaCARB	3	Beta-lactam	Class_A_Carbapenemase		CARB			AAB19430.2	P37322	carB3	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	AB916359	793	1708	blaCTX-M	151	Beta-lactam			CTX			BAP34782.1	A0A077KT80	blaCTX-M151	28901	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	TUM12370			
>CARD	U14748	324	1239	blaAER	1	Beta-lactam			AER			AAC09015.1	Q44056	aer1	644	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	VL7711			
>CARD	X53650	320	1235	blaR39		Beta-lactam						CAA37699.1	Q60225		72570	Actinobacteria	Actinobacteria 	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. 				
>CARD	M97297	9052	9963	vanYA		Glycopeptide						AAA65958.1	P37711	vanY	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 				
>CARD	AM998375	1172	2084	blaAIM	1	Beta-lactam	Class_B_ESBL		AIM			CAQ53840.1	B5DCA0	blaAIM-1	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	WCH2677			
>CARD	ACMJ01000036	72074	72986	Bacillus_Cluster_A_intrinsic_mph		Macrolide						EEL41021.1	C2V9N3	bcere0020_14040	526984	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	Rock3-29		PRJNA29679	SAMN00727649
>CARD	EU408348	1243	2152	blaLRA	3	Beta-lactam			LRA			ACH58987.1	B5L5V2	blaLRA-3 AKSOIL_0003	506521						uncultured bacterium BLR3			PRJNA28853	
>CARD	D85892	1158	2067	mphB		Macrolide						BAA12910.1	O32553	mphB pO103_99	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	KF485393.2	6723	7632	blaRm3		Beta-lactam						AGU01679.2	A0A059Q5E8		77133						uncultured bacterium				
>CARD	EU408356.1	7570	8479	blaLRA	7	Beta-lactam			LRA			ACH58998.1	B5L5W3	blaLRA-7 AKSOIL_0011	506523						uncultured bacterium BLR7			PRJNA28853	
>CARD	EU408347	10174	11083	blaLRA	2	Beta-lactam			LRA			ACH58985.1	B5L5V0	blaLRA-2 AKSOIL_0002	506520						uncultured bacterium BLR2			PRJNA28853	
>CARD	AY712687	0	831	aad(6)		Aminoglycoside						AAU10334.1	Q66RP0	aad(6)	1303	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis				
>CARD	AY939911	3535	4441	APH(2'')	Ie	Aminoglycoside						AAX38178.1	Q58M16		37734	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus 	HZ95	unnamed		
>CARD	D16251.1	1625	2531	mphA		Macrolide						BAA03776.1	Q47396	mphA mph(A) mph2 A9R57_28020 ACN77_02565 ACN77_03820 ACN77_19735 APT94_14590 APZ14_31330 AZ95_0038 B1K96_22855 BE932_01825 BE963_00520 BET08_23470 BJJ90_27660 BK248_28265 BK292_28790 BK334_26695 BK373_25655 BK375_28440 BK383_16405 BK400_25080 BMR35_23175 BMR49_11920 CA268_26690 CA268_29065 CCL28_25995 CDL49_26755 CF006_26500 CI718_22130 CRN68_00390 ECONIH1_26770 ERS085366_04054 ERS150873_04753 ETN48_p0083 HMPREF3040_01642 MS6198_B122 orf00017 pCTXM123_C0996_11 pKC394-009 UN86_19875	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	FR734406	0	906	erm42		Macrolide/Lincosamide/Streptogramin						CBY77552.1	E5BDA4	erm(42)	747	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida				
>CARD	EU408350	11679	12585	blaLRA	9	Beta-lactam			LRA			ACH58989.1	B5L5V4	blaLRA-9 AKSOIL_0005	506525						uncultured bacterium BLR9			PRJNA28853	
>CARD	U05883	555	1458	blacepA		Beta-lactam						AAA21532.1	Q57509	cepA cepA-14	817	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	CS14			
>ARG-Annot	AF477396	1	903	blaCKO	1	Beta-lactam			CKO			AAL85333.1	Q8RNV0	cko-1	545	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri 	CK4			
>ARG-Annot	AJ277209	12	914	blaMAL	1	Beta-lactam			MAL			CAC33434.1	Q9AL74	blaMAL-1 bla	545	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri 	Van			
>CARD	EU408359	3791	4694	blaLRA	19	Beta-lactam			LRA			ACH59005.1	B5L5X0	blaLRA-19 AKSOIL_0014	506519						uncultured bacterium BLR19			PRJNA28853	
>CARD	M16503	243	1143	ermH		Macrolide/Lincosamide/Streptogramin						AAC32026.1	P13079	carB	80858	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermotolerans				
>Lahey	AF010416.1	164	1063	blaVEB	1	Beta-lactam	Class_A_ESBL		VEB			AAD01435.1	Q7BVU7	veb-1 blaVEB-1	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	MG-1			
>CARD	AF337947	271	1171	APH(2'')	IIa	Aminoglycoside						AAK63040.1	Q93ET9	aph(2')-Ib	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>Lahey	EU259884.2	6412	7311	blaVEB	6	Beta-lactam	Class_A_ESBL		VEB			ACA34904.1	B1P2H7	blaVEB-6	584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	JIE273			
>CARD	M88012	192	1092	AAC(3)	VIa	Aminoglycoside						AAA16194.1	Q47030	aac 3-VI	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae				
>Lahey	KU686219.1	1	900	blaVEB	17	Beta-lactam	Class_A_ESBL		VEB			AMJ32272.1	A0A140CWH6	blaVEB	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1263201			
>Lahey	KR021285.1	1	900	blaVEB	15	Beta-lactam	Class_A_ESBL		VEB			ALB25886.1	A0A140AQ53	blaVEB	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	ARC3554			
>Lahey	KM983336.1	1	900	blaVEB	10	Beta-lactam	Class_A_ESBL		VEB			AJH76942.1	A0A0B5WYI7		584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	CNR678			
>Lahey	KR021283.1	1	900	blaVEB	13	Beta-lactam	Class_A_ESBL		VEB			ALB25884.1	A0A126G805	blaVEB	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	ARC3859			
>CARD	AHEL01000071.1	3243	4143	Bacillus_Cluster_B_intrinsic_mph		Macrolide						EOO80837.1	R8I749	IGY_06091	1053217	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	K-5975c		PRJNA70401	SAMN02596849
>CARD	AM180066	788	1688	mphC		Macrolide						CAJ51085.1	Q1EMC9	mphC	246432	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum	CSNO41			
>Lahey	KP681693.1	1	900	blaVEB	12	Beta-lactam	Class_A_ESBL		VEB			AKO63209.1	A0A0H4IS07	blaVEB-12	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	1165799			
>Lahey	KR021286.1	1	900	blaVEB	16	Beta-lactam	Class_A_ESBL		VEB			ALB25887.1										TRN6372			
>Lahey	KP681692.1	1	900	blaVEB	11	Beta-lactam	Class_A_ESBL		VEB			AKO63208.1	A0A0H4IVL0	blaVEB-11	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	1082648			
>Lahey	AF324833.1	1	900	blaVEB	9	Beta-lactam	Class_A_ESBL		VEB			AAK14293.1	Q9AMJ7	bla blaVEB-1	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>Lahey	JX679208.1	1	900	blaVEB	8	Beta-lactam	Class_A_ESBL		VEB			AGH33739.1	M4QST3		562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	MLI			
>Lahey	AY536519.1	38	937	blaVEB	3	Beta-lactam	Class_A_ESBL		VEB			AAS48620.1	Q6QJ79	blaVEB-3	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae				
>Lahey	AY027870.1	47	946	blaVEB	2	Beta-lactam	Class_A_ESBL		VEB			AAK29174.1	Q8VPW1	blaVEB-2	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>Lahey	EF420108.1	38	937	blaVEB	5	Beta-lactam	Class_A_ESBL		VEB			ABN80430.1	A3RJX8	blaVEB-5	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>Lahey	AM941846.1	1	900	blaSHV	100	Beta-lactam	Class_A_ESBL		SHV			CAQ03505.1	B7FDD9	blaSHV-100	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>Lahey	FJ825622.1	1	900	blaVEB	7	Beta-lactam	Class_A_ESBL		VEB			ACO56763.1	C1KGB9		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	pk34			
>Lahey	EF136375.1	1	900	blaVEB	4	Beta-lactam	Class_A_ESBL		VEB			ABM54868.1	A1YTM5	blaVEB-4	584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis				
>CARD	DQ390458	3095	3995	aadA9		Aminoglycoside						ABG49324.1	Q0ZKF0		373068	Actinobacteria	Actinobacteria 	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. L2-79-05	L2-79-05	pLEW279a		
>Lahey	EU850412.1	2270	3166	blaCARB	10	Beta-lactam	Class_A_ESBL		CARB			ACJ61335.1	B9UN52		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	KAR			
>Lahey	AF135373.1	12	908	blaCARB	5	Beta-lactam	Class_A_Carbapenemase		CARB			AAF61417.1	Q9JP71	blaCARB-5	107673	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter calcoaceticus	A85			
>Lahey	HF953351.1	2462	3358	blaCARB	16	Beta-lactam	Class_A_Carbapenemase		CARB			CCW43444.1	N1NTC9	blaRTG-6	256325	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter maritimus	MR29-12	pKLH80		
>Lahey	JQ364968.1	3333	4229	blaCARB	14	Beta-lactam	Class_A_Carbapenemase		CARB			AFI72872.1	J3S801	blaRTG-5	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	RAB			
>Lahey	KU686220.1	1	897	blaVEB	14	Beta-lactam	Class_A_ESBL		VEB			AMJ32273.1	A0A126G806	blaVEB	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	1266898			
>Lahey	AY178993.1	575	1471	blaCARB	8	Beta-lactam	Class_A_Carbapenemase		CARB			AAO59455.1	Q83V93	blaCARB-8	90245	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Oligella urethralis				
>ARG-Annot	AF024601	303	1196	blaFAR	1	Beta-lactam						AAB81957.1	Q5YXD6	bla far1 NFA_23080	247156	Actinobacteria	Actinobacteria 	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia farcinica	VIC			
>CARD	AY701528.1	9695	10589	APH(2'')	If	Aminoglycoside						AAW34150.1	Q4VR94		197	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	CG8245	pCG8245		
>CARD	GQ343019	132	1023	blaCblA	1	Beta-lactam			CblA			ACT97415.1	C8C0I2		663108						mixed culture bacterium AX_gF3SD01_15				
>ARG-Annot	AY695112	1	891	blaLUT	1	Beta-lactam			LUT			AAU10324.1	Q670S6		47886	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas luteola				
>CARD	KX531055.1	0	891	vgbC		Streptogramin						APB03225.1	A0A1I9ZKK6	vgbC vgb AK95_08365	1120679	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. LC231	LC231			
>ARG-Annot	HM114350	377	1264	blaRAHN	2	Beta-lactam			RAHN			ADO51656.1	E3U909		678988	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella sp. 42-Carrot	42-Carrot			
>CARD	AJ272109	0	888	blaL	1	Beta-lactam						CAB75346.1	Q9JRP7	blaL1	40324	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia 				
>CARD	AF321608	0	888	blaSED	1	Beta-lactam			SED			AAK63223.1	Q93PQ0		67826	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii				
>ResFinder	GU645205	966	1853	blaRAHN	1	Beta-lactam			RAHN			ADO32587.1	E5DWJ0	blaRAHN-1	678997	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella sp. 9-Pear	9-Pear			
>CARD	D16099	409	1297	myrA		Macrolide						BAA03674.1	P37000	myrA	28040	Actinobacteria	Actinobacteria 	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora griseorubida	A11725			
>CARD	AF015628	398	1286	vgbB		Streptogramin						AAC61670.1	O87275	vgbB	29382	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii	BM10711	pIP1714		
>CARD	EU408346	4825	5713	blaLRA	1	Beta-lactam			LRA			ACH58980.1	B5L5U5	AKSOIL_0055	506512						uncultured bacterium BLR1			PRJNA28853	
>ARG-Annot	AJ251239	1054	1941	blaFONA	1	Beta-lactam			FONA			CAB61635.1	Q9RIR3	fonA-1 WN53_21190	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	CIP78			
>ARG-Annot	AJ251240	1054	1941	blaFONA	2	Beta-lactam			FONA			CAB61637.1	Q9RIR2	fonA-2	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	SF1			
>ARG-Annot	AJ251242	1054	1941	blaFONA	4	Beta-lactam			FONA			CAB61641.1	Q9RIR0	fonA-4	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	SF15			
>ARG-Annot	AJ251241	1054	1941	blaFONA	3	Beta-lactam			FONA			CAB61639.1	Q9RIR1	fonA-3	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	SF13			
>ARG-Annot	AJ251244	1054	1941	blaFONA	6	Beta-lactam			FONA			CAB61645.1	Q9RIQ6	fonA-6	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	SF18			
>ARG-Annot	AJ251243	1054	1941	blaFONA	5	Beta-lactam			FONA			CAB61643.1	Q9RIQ8	fonA-5	47917	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	SF17			
>CARD	Z21956	191	1079	blaNmcR		Beta-lactam						CAA79966.1	P52676	nmcR	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	NOR-1			
>ARG-Annot	AJ006275	72	959	blaCME	1	Beta-lactam			CME			CAB55427.1	Q9RAZ9	blaACME	238	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia meningoseptica 	CCUG4310			
>Lahey	AF275256.1	1	885	blaSME	2	Beta-lactam	Class_A_Carbapenemase		SME			AAG29813.1	Q9F7U6	blaSME-2 sme-2 SME10408_22 SME112820_22	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens				
>Lahey	KF481967.1	1	885	blaSME	4	Beta-lactam	Class_A_Carbapenemase		SME			AHA49908.1	Q54488	sme-2 blaSME-1 blaSME-4 blaSME1 SME12620_22	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	41727R			
>CARD	EU408354	3570	4455	blaLRA	17	Beta-lactam			LRA			ACH58994.1	B5L5V9	blaLRA-17 AKSOIL_0009	506517						uncultured bacterium BLR17			PRJNA28853	
>Lahey	AY584237.1	124	1008	blaSME	3	Beta-lactam	Class_A_Carbapenemase		SME			AAS92558.1	Q6PRG8		615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens				
>ARG-Annot	KT192551	3492	4376	blaFRI	1	Beta-lactam			FRI			ALE30770.1	A0A0M5L4T8	blaFRI-1	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	DUB	pDUB		
>ARG-Annot	LC178555	1	885	blaFRI	2	Beta-lactam			FRI			BAX00166.1	A0A1S7IV31	blaFRI-4	61645	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	TA6166	pTMTA61661		
>ARG-Annot	KY524440	1	885	blaFRI	3	Beta-lactam			FRI			AQS23610.1	A0A1S6GNZ2	blaFRI	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	NRZ-28021		PRJNA305729	SAMN06268343
>ARG-Annot	GQ260093	1	885	blaBIC	1	Beta-lactam			BIC			ADB56658.1	D2WFL1	blaBIC-1	294	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	PF-1			
>Lahey	Z28968.1	128	1012	blaSME	1	Beta-lactam	Class_A_Carbapenemase		SME			CAA82281.1	P52682	smeA bpl-1 bplA	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	S6			
>CARD	CP016215.1	74426	75311	mphD		Macrolide						ANP63073.1										PA121617	pBM413	PRJNA321921	SAMN05006707
>CARD	L25634	1273	2158	blaF		Beta-lactam						AAA19882.1	Q59517	blaF	1766	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium fortuitum				
>ARG-Annot	JF769133	8777	9661	mphE		Macrolide						AEG42377.1	F6M9N0	mphE mph(E)	747	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida	3361			
>Lahey	KJ188748.1	1	885	blaSME	5	Beta-lactam	Class_A_Carbapenemase		SME			AHV85514.1	X4Z2B6	blaSME-5	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	N13-00905			
>CARD	AY954728	11	896	blay56		Beta-lactam						AAX55643.1	Q58G58	blaA ERS008580_02948	630	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	SS_JSV_YE_C16			
>CARD	AB571865	143423	144308	mphG		Macrolide						BAL43359.1	H1A9S4	mph(G)	85581	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium damselae	04Ya311	pAQU1		
>CARD	AP012279	2172316	2173201	blaBJP	1	Beta-lactam						BAL75272.1	I0G3D5	BJP-1 S23_20590	335659	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. S23321	S23321		PRJDA72425	SAMD00060998
>ResFinder	DQ018710	8162	9046	vanY	Pt	Glycopeptide						AAY52007.1	Q4U1W3	vanY	49283	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus thiaminolyticus 	PT-2B1			
>Lahey	EU447304.1	15	896	blaKPC	4	Beta-lactam	Class_A_Carbapenemase		KPC			ACA34343.1	B1PL86	blaKPC-4 blaKPC-2	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	KpAM1			
>CARD	AF155139	3396	4278	vanYF		Glycopeptide						AAF36805.1	Q9LA11	vanYF	78057	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus popilliae 	ATCC			
>Lahey	AY034847.1	6	887	blaKPC	2	Beta-lactam	Class_A_Carbapenemase		KPC			AAK70220.1	Q93LQ9	KPC-2 bla blaKPC blaKPC-2 kpc2 AGG09_00240 B4U22_11670 B8011_13830 CRN73_30395 IPF_358 KP64477d_00006 KPC_069 LG39_00195 p628KPC_020 pCRE79_15 pCT-KPC_129 pFOS18_014 pkp469IL_0095 pkp53il_00095 UC330_005 UC332_005 UC334_005	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>Lahey	FJ234412.1	1	882	blaKPC	8	Beta-lactam	Class_A_Carbapenemase		KPC			ACI95258.1	B6V684	blaKPC-8	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	S2KP8-1			
>Lahey	FJ624872	1	854	blaKPC	9	Beta-lactam	Class_A_Carbapenemase		KPC			ACM91559.1	C0KTA5	blaKPC	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	P3000136			
>Lahey	GQ140348.1	1	882	blaKPC	10	Beta-lactam	Class_A_Carbapenemase		KPC			ACS35345.1	C6JUP9	KPC-10	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	C1AC9-24			
>Lahey	EU555534.1	1	882	blaKPC	6	Beta-lactam	Class_A_Carbapenemase		KPC			ACB71165.1	B2CYF2	blaKPC-6	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Kp-421			
